1f9f2,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9f2.png,🧲,자석,objects
2697,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2697.png,⚗,Alembic,objects
1f9ea,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9ea.png,🧪,시험관,objects
1f9eb,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9eb.png,🧫,페트리 접시,objects
1f9ec,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9ec.png,🧬,DNA,objects
1f52d,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f52d.png,🔭,망원경,objects
1f52c,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f52c.png,🔬,현미경,objects
1f573,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f573.png,🕳,Hole,objects
1fa7b,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1fa7b.png,🩻,엑스레이,objects
1f48a,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f48a.png,💊,알약,objects
1f489,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f489.png,💉,주사기,objects
1fa78,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1fa78.png,🩸,핏방울,objects
1fa79,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1fa79.png,🩹,접착 밴드,objects
1fa7a,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1fa7a.png,🩺,청진기,objects
1f321,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f321.png,🌡,Thermometer,objects
1fa7c,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1fa7c.png,🩼,목발,objects
1f3f7,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f3f7.png,🏷,Label,objects
1f516,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f516.png,🔖,책갈피,objects
1f6bd,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f6bd.png,🚽,변기,objects
1faa0,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1faa0.png,🪠,배관 청소 도구,objects
1f6bf,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f6bf.png,🚿,샤워,objects
1f6c1,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f6c1.png,🛁,욕조,objects
1f6c0,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f6c0.png,🛀,목욕,objects
1faa5,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1faa5.png,🪥,칫솔,objects
1fa92,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1fa92.png,🪒,면도기,objects
1f9f4,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9f4.png,🧴,로션통,objects
1f9fb,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9fb.png,🧻,두루마리,objects
1f9fc,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9fc.png,🧼,비누,objects
1fae7,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1fae7.png,🫧,비눗방울,objects
1f9fd,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9fd.png,🧽,스폰지,objects
1f9f9,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9f9.png,🧹,빗자루,objects
1f9fa,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9fa.png,🧺,바구니,objects
1faa3,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1faa3.png,🪣,양동이,objects
1f511,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f511.png,🔑,열쇠,objects
1f5dd,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f5dd.png,🗝,Old key,objects
1faa4,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1faa4.png,🪤,쥐덫,objects
1f6cb,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f6cb.png,🛋,Couch and lamp,objects
1fa91,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1fa91.png,🪑,의자,objects
1f6cc,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f6cc.png,🛌,Sleeping accommodation,objects
1f6cf,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f6cf.png,🛏,Bed,objects
1f6aa,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f6aa.png,🚪,문,objects
1fa9e,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1fa9e.png,🪞,거울,objects
1fa9f,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1fa9f.png,🪟,창문,objects
1f9f3,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9f3.png,🧳,수하물,objects
1f6ce,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f6ce.png,🛎,Bellhop bell,objects
1f5bc,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f5bc.png,🖼,Frame with picture,objects
1f9ed,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9ed.png,🧭,나침반,objects
1f5fa,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f5fa.png,🗺,World map,objects
26f1,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/26f1.png,⛱,Umbrella on ground,objects
1f5ff,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f5ff.png,🗿,모아의 석상,objects
1f6cd,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f6cd.png,🛍,Shopping bags,objects
1f388,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f388.png,🎈,풍선,objects
1f38f,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f38f.png,🎏,잉어 모양 깃발,objects
1f380,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f380.png,🎀,리본,objects
1f9e7,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9e7.png,🧧,빨간색 선물 봉투,objects
1f381,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f381.png,🎁,포장된 선물,objects
1f38a,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f38a.png,🎊,박 터트리기,objects
1f389,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f389.png,🎉,파티 폭죽,objects
1fa85,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1fa85.png,🪅,피냐타,objects
1faa9,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1faa9.png,🪩,미러볼,objects
1fa86,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1fa86.png,🪆,마트료시카,objects
1f38e,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f38e.png,🎎,일본 인형,objects
1f390,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f390.png,🎐,풍경,objects
1f3ee,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f3ee.png,🏮,주점 초롱,objects
1fa94,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1fa94.png,🪔,디야 램프,objects
2709,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2709.png,✉,봉투,objects
1f4e8,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f4e8.png,📨,수신 메시지 봉투,objects
1f4e7,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f4e7.png,📧,이메일 기호,objects
1f48c,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f48c.png,💌,연애편지,objects
1f4ee,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f4ee.png,📮,우체통,objects
1f4ec,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f4ec.png,📬,깃발을 올리고 열려 있는 우편함,objects
1f4e6,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f4e6.png,📦,소포,objects
1f4ef,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f4ef.png,📯,나팔,objects
1f4e5,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f4e5.png,📥,받은 편지함 트레이,objects
1f4e4,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f4e4.png,📤,보낼 편지함 트레이,objects
1f4ca,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f4ca.png,📊,막대그래프,objects
1f4c8,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f4c8.png,📈,상향 추세의 차트,objects
1f4c9,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f4c9.png,📉,하향 추세의 차트,objects
1f4c4,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f4c4.png,📄,종이 앞면,objects
1f4c5,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f4c5.png,📅,달력,objects
1f4c7,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f4c7.png,📇,카드 색인 바인더,objects
1f5c3,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f5c3.png,🗃,Card file box,objects
1f5f3,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f5f3.png,🗳,Ballot box with ballot,objects
1f5c4,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f5c4.png,🗄,File cabinet,objects
1f4cb,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f4cb.png,📋,클립보드,objects
1f5d2,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f5d2.png,🗒,Spiral note pad,objects
1f4c1,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f4c1.png,📁,파일 폴더,objects
1f5c2,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f5c2.png,🗂,Card index dividers,objects
1f4f0,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f4f0.png,📰,신문,objects
1faa7,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1faa7.png,🪧,표지판,objects
1f4da,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f4da.png,📚,여러 권의 책,objects
1f517,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f517.png,🔗,사슬 기호,objects
1f4ce,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f4ce.png,📎,클립,objects
2702,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2702.png,✂,검은색 가위,objects
1f4d0,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f4d0.png,📐,삼각자,objects
1f4cf,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f4cf.png,📏,막대자,objects
1f4cc,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f4cc.png,📌,압정,objects
1f4cd,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f4cd.png,📍,둥근 압정,objects
1f9f7,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9f7.png,🧷,안전핀,objects
1faa1,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1faa1.png,🪡,바늘,objects
1f9f5,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9f5.png,🧵,실타래,objects
1f9f6,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9f6.png,🧶,실뭉치,objects
1faa2,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1faa2.png,🪢,매듭,objects
1f510,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f510.png,🔐,열쇠와 자물쇠,objects
1f512,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f512.png,🔒,자물쇠,objects
1f513,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f513.png,🔓,열려있는 자물쇠,objects
1f50f,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f50f.png,🔏,잉크 펜과 자물쇠,objects
1f58a,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f58a.png,🖊,Lower left ballpoint pen,objects
1f58b,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f58b.png,🖋,Lower left fountain pen,objects
2712,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2712.png,✒,검은색 펜촉,objects
1f4dd,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f4dd.png,📝,메모,objects
270f,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/270f.png,✏,연필,objects
1f58d,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f58d.png,🖍,Lower left crayon,objects
1f58c,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f58c.png,🖌,Lower left paintbrush,objects
1f50d,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f50d.png,🔍,왼쪽을 향한 돋보기,objects
2764,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2764.png,❤,검은색 하트,symbols
1f9e1,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9e1.png,🧡,주황색 하트,symbols
1f49b,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f49b.png,💛,노란색 하트,symbols
1f49a,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f49a.png,💚,녹색 하트,symbols
1f499,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f499.png,💙,파란색 하트,symbols
1f49c,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f49c.png,💜,보라색 하트,symbols
1f90e,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f90e.png,🤎,갈색 하트,symbols
1f5a4,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f5a4.png,🖤,검은색 하트,symbols
1f90d,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f90d.png,🤍,흰색 하트,symbols
1f494,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f494.png,💔,깨진 하트,symbols
2763,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2763.png,❣,Heavy heart exclamation mark ornament,symbols
1f495,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f495.png,💕,두 개의 하트,symbols
1f49e,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f49e.png,💞,회전하는 하트,symbols
1f493,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f493.png,💓,두근거리는 하트,symbols
1f497,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f497.png,💗,점점 커지는 하트,symbols
1f496,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f496.png,💖,반짝이는 하트,symbols
1f498,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f498.png,💘,화살 맞은 하트,symbols
1f49d,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f49d.png,💝,리본 달린 하트,symbols
2764-fe0f-200d-1f525,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2764-fe0f-200d-1f525.png,❤️‍🔥,불타는 하트,symbols
2764-fe0f-200d-1fa79,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2764-fe0f-200d-1fa79.png,❤️‍🩹,회복 중인 하트,symbols
1f49f,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f49f.png,💟,하트 장식,symbols
262e,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/262e.png,☮,Peace symbol,symbols
271d,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/271d.png,✝,Latin cross,symbols
262a,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/262a.png,☪,Star and crescent,symbols
1f549,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f549.png,🕉,Om symbol,symbols
2638,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2638.png,☸,Wheel of dharma,symbols
2721,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2721.png,✡,Star of David,symbols
1f52f,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f52f.png,🔯,중앙에 점이 있고 6각별,symbols
1f54e,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f54e.png,🕎,Menorah with nine branches,symbols
262f,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/262f.png,☯,Yin yang,symbols
2626,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2626.png,☦,Orthodox cross,symbols
1f6d0,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f6d0.png,🛐,Place of worship,symbols
26ce,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/26ce.png,⛎,뱀주인자리,symbols
2648,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2648.png,♈,양자리,symbols
2649,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2649.png,♉,황소자리,symbols
264a,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/264a.png,♊,쌍둥이자리,symbols
264b,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/264b.png,♋,게자리,symbols
264c,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/264c.png,♌,사자자리,symbols
264d,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/264d.png,♍,처녀자리,symbols
264e,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/264e.png,♎,천칭자리,symbols
264f,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/264f.png,♏,전갈자리,symbols
2650,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2650.png,♐,궁수자리,symbols
2651,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2651.png,♑,염소자리,symbols
2652,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2652.png,♒,물병자리,symbols
2653,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2653.png,♓,물고기자리,symbols
1f194,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f194.png,🆔,ID 블록,symbols
269b,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/269b.png,⚛,Atom symbol,symbols
2695,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2695.png,⚕,아이스쿨라피우스의 지팡이,symbols
2622,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2622.png,☢,Radioactive sign,symbols
2623,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2623.png,☣,Biohazard sign,symbols
1f4f4,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f4f4.png,📴,휴대전화 끄기,symbols
1f4f3,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f4f3.png,📳,진동 모드,symbols
1f236,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f236.png,🈶,한자 표기 유료 블록,symbols
1f21a,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f21a.png,🈚,한자 표기 무료 블록,symbols
1f238,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f238.png,🈸,한자 표기 적용 블록,symbols
1f23a,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f23a.png,🈺,한자 표기 영업 중 블록,symbols
1f237,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f237.png,🈷,한자 표기 월 블록,symbols
2734,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2734.png,✴,8각 검은 별,symbols
1f19a,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f19a.png,🆚,VS 블록,symbols
1f251,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f251.png,🉑,한자 표기 수락 원문자,symbols
1f4ae,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f4ae.png,💮,흰색 꽃,symbols
1f250,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f250.png,🉐,한자 표기 이익 원문자,symbols
3299,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/3299.png,㊙,한자 표기 비밀 원문자,symbols
3297,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/3297.png,㊗,한자 표기 축하 원문자,symbols
1f234,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f234.png,🈴,한자 표기 수락 블록,symbols
1f235,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f235.png,🈵,한자 표기 빈자리 없음 블록,symbols
1f239,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f239.png,🈹,한자 표기 할인 블록,symbols
1f232,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f232.png,🈲,한자 표기 금지 블록,symbols
1f170,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f170.png,🅰,혈액형 A,symbols
1f171,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f171.png,🅱,혈액형 B,symbols
1f18e,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f18e.png,🆎,혈액형 AB,symbols
1f191,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f191.png,🆑,CL 블록,symbols
1f17e,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f17e.png,🅾,혈액형 O,symbols
1f198,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f198.png,🆘,SOS 블록,symbols
26d4,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/26d4.png,⛔,진입 금지,symbols
1f4db,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f4db.png,📛,명찰,symbols
1f6ab,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f6ab.png,🚫,출입 금지 기호,symbols
274c,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/274c.png,❌,곱셈 표시,symbols
2b55,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2b55.png,⭕,굵은 선으로 된 흰색 원,symbols
1f4a2,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f4a2.png,💢,분노 기호,symbols
2668,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2668.png,♨,온천,symbols
1f6b7,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f6b7.png,🚷,보행 금지,symbols
1f6af,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f6af.png,🚯,쓰레기 무단 투기 금지 기호,symbols
1f6b3,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f6b3.png,🚳,자전거 금지,symbols
1f6b1,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f6b1.png,🚱,식수 금지 기호,symbols
1f51e,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f51e.png,🔞,18세 이하 금지 기호,symbols
1f4f5,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f4f5.png,📵,휴대전화 사용 금지,symbols
1f6ad,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f6ad.png,🚭,금연 기호,symbols
2757,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2757.png,❗,굵은 느낌표 기호,symbols
2755,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2755.png,❕,흰색 느낌표,symbols
2753,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2753.png,❓,검은색 물음표,symbols
2754,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2754.png,❔,흰색 물음표,symbols
203c,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/203c.png,‼,느낌표 2개,symbols
2049,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2049.png,⁉,느낌표 물음표,symbols
1f4af,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f4af.png,💯,백점 기호,symbols
1f505,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f505.png,🔅,낮은 명도 기호,symbols
1f531,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f531.png,🔱,삼지창 엠블럼,symbols
269c,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/269c.png,⚜,Fleur-de-lis,symbols
303d,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/303d.png,〽,부품 교체 마크,symbols
26a0,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/26a0.png,⚠,경고 기호,symbols
1f6b8,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f6b8.png,🚸,길 건너는 어린이,symbols
1f530,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f530.png,🔰,일본식 초보자 기호,symbols
267b,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/267b.png,♻,검은색 보편적인 재활용 기호,symbols
